,ANA1_instrbk_1,ANA1_shock_1,ANA1_shock_2,ANA1_shock_3,ANA1_shock_4,ANA1_shock_5,ANA1_shock_6,ANA1_shock_7,ANA1_shock_8,ANA1_shock_9,ANA2_instrbk_1,ANA2_shock_10,ANA2_shock_11,ANA2_shock_12,ANA2_shock_13,ANA2_shock_14,ANA2_shock_15,ANA2_shock_16,ANA2_shock_17,ANA2_shock_18,N_ANA1_instrbk_1,N_ANA1_shock_1,N_ANA1_shock_2,N_ANA1_shock_3,N_ANA1_shock_4,N_ANA1_shock_5,N_ANA1_shock_6,N_ANA2_instrbk_1,N_ANA2_shock_10,N_ANA2_shock_11,N_ANA2_shock_12,N_ANA2_shock_7,N_ANA2_shock_8,N_ANA2_shock_9,N_ANA3_instrbk_1,N_ANA3_shock_13,N_ANA3_shock_14,N_ANA3_shock_15,N_ANA3_shock_16,N_ANA3_shock_17,N_ANA3_shock_18,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,drift_1,drift_2,drift_3,drift_4,drift_5,drift_6,drift_7,drift_8,drift_9,drift_10,drift_11,drift_12,drift_13,drift_14,drift_15,drift_16,drift_17,drift_18,drift_19,drift_20,drift_21,drift_22,constant,HYPER1_instrbk_1,HYPER1_shock_1,HYPER1_shock_2,HYPER1_shock_3,HYPER1_shock_4,HYPER1_shock_5,HYPER1_shock_6,HYPER1_shock_7,HYPER1_shock_8,HYPER1_shock_9,HYPER2_instrbk_1,HYPER2_shock_10,HYPER2_shock_11,HYPER2_shock_12,HYPER2_shock_13,HYPER2_shock_14,HYPER2_shock_15,HYPER2_shock_16,HYPER2_shock_17,HYPER2_shock_18,N_HYPER1_instrbk_1,N_HYPER1_shock_1,N_HYPER1_shock_2,N_HYPER1_shock_3,N_HYPER1_shock_4,N_HYPER1_shock_5,N_HYPER1_shock_6,N_HYPER2_instrbk_1,N_HYPER2_shock_10,N_HYPER2_shock_11,N_HYPER2_shock_12,N_HYPER2_shock_7,N_HYPER2_shock_8,N_HYPER2_shock_9,N_HYPER3_instrbk_1,N_HYPER3_shock_13,N_HYPER3_shock_14,N_HYPER3_shock_15,N_HYPER3_shock_16,N_HYPER3_shock_17,N_HYPER3_shock_18,reg0,reg1,reg2,reg3,reg4,reg5,reg6,reg7,drift_1,drift_2,drift_3,drift_4,drift_5,drift_6,drift_7,drift_8,drift_9,drift_10,drift_11,drift_12,drift_13,drift_14,drift_15,drift_16,drift_17,drift_18,drift_19,drift_20,drift_21,drift_22,constant
585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049719801,0.22322591,-0.37683622,0.004247885,0.0015676812,-0.0014979688,1055.2072,703.17642,-0.004246240298428143,-0.0723406019275811,0.012680993089721251,0.07086202642489214,-0.020943347276135116,-0.06842007885755998,0.028920975824236396,0.06504795759978271,-0.03650542255695691,-0.06079150677403652,0.043593576619630287,0.05570859299840922,-0.05008907427615707,-0.04986831868762784,0.05590360897782647,0.04335008260298592,-0.060958131894353514,-0.03624250042302798,0.06518392658586865,0.028642200009879396,-0.06852354320564669,-0.02065250774962253,1.0
588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048494833,0.2255866,-0.49360436,0.0039355103,0.0016298059,-0.0013856622,1058.2057,705.54715,-0.004852003439767973,-0.07218926459165016,0.014469884246201162,0.0702614208499237,-0.023830915624589437,-0.06708639327093409,0.032768933456786165,0.06272054056521524,-0.0411252823776904,-0.057241359328545745,0.04875163200646661,0.050746108429265656,-0.0555126099028874,-0.043350082602985916,0.061288204512182955,0.03518456589945843,-0.06597589544464096,-0.026394501309194424,0.06949247327616574,0.01713591793540392,-0.0717755165672121,-0.007573161380554115,1.0
591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047836141,0.12641249,-0.27787789,0.0054949286,0.0011833319,-0.001579589,1055.3895,702.71315,-0.005457429654249852,-0.072017876091161,0.016249732622104465,0.06958275793546317,-0.02667711878978085,-0.06558503453795106,0.03650542255695703,0.06011448192535343,-0.0455139317897592,-0.05329395113780871,0.05350034430635755,0.045276609389103384,-0.0602853109341693,-0.03624250042302774,0.0657164631162027,0.026394501309194657,-0.06967183461943455,-0.015953766475701337,0.07206260050464654,0.005154761291028015,-0.0728350718492516,0.005760003275030683,1.0
594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047746364,0.17333648,-0.246349,0.0051720934,0.0014688592,-0.0014559937,1053.1522,700.99773,-0.00606247690061091,-0.07182648403068535,0.01801942592254005,0.06882679164607423,-0.02947701639437036,-0.06391975509677744,0.0401177328863518,0.0572413593285459,-0.04964669737172128,-0.04897667760853832,0.05779984095561944,0.03935474273161055,-0.06435122181413365,-0.02864220000987961,0.06911928654702124,0.017135917935404407,-0.07197190142804563,-0.005154761291027748,0.07283001412573387,-0.0069692453051430885,-0.0716698444200956,0.01890011854369038,1.0
597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042673058,0.23494774,-0.40896731,0.0040030544,0.0014638684,-0.0017967004,1056.707,703.8027,-0.0066671031639041105,-0.07161514157094903,0.019777858198909416,0.06799436182696038,-0.03222574843719966,-0.06209471708268159,0.04359357661963031,0.054113936878631065,-0.053500344306357556,-0.04431950104980308,0.06161402122986072,0.03303967500538993,-0.06766267345521049,-0.0206525077496225,0.07144357738172995,0.007573161380554088,-0.07283001412573387,0.005760003275030701,0.07177551656721214,-0.018900118543690638,-0.06831542671856745,0.03140678689861733,1.0
600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046922059,0.13703936,-0.31848615,0.005538441,0.0012795784,-0.001334752,1057.3616,704.55706,-0.007271266458415756,-0.07138390741406601,0.021523930540055754,0.06708639327093412,-0.03491854372917638,-0.06011448192535342,0.04692113014342261,0.05074610842926574,-0.05705320700911532,-0.03935474273161054,0.06491085936371982,0.02639450130919464,-0.07018084211459727,-0.012382043825971247,0.07265306754591254,-0.002124023490099424,-0.07222898045958509,0.016545416668794482,0.06892548707551988,-0.03030722727202321,-0.06287428106562092,0.04286084110272728,1.0
603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046725184,0.15248017,-0.21903169,0.0056207806,0.0012916083,-0.0013510732,1052.8165,701.3354,-0.007874924830581128,-0.07113284578723346,0.0232565517590157,0.06610389469101272,-0.037550728174999576,-0.057983998948242334,0.05008907427615718,0.04715283585923825,-0.060285310934169375,-0.03411685857206916,0.06766267345521049,0.019485614896235227,-0.07187620456714625,-0.003943245524558585,0.07272888423818598,-0.011783505625243794,-0.0701808421145973,0.02695927314843563,0.06435122181413372,-0.04087445502228665,-0.05551260990288734,0.052878392807989234,1.0
606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059385255,0.21460564,-0.37022326,0.0045301883,0.0014722475,-0.0010880947,1053.8835,701.77538,-0.008478036361897635,-0.07086202642489213,0.024974639074943277,0.0650479575997827,-0.04011773288635191,-0.05570859299840919,0.05308663277198498,0.043350082602985895,-0.06317848487329555,-0.028642200009879357,0.0698463578968166,0.012382043825971236,-0.07272888423818598,0.004549161356428038,0.0716698444200956,-0.02123382322052621,-0.06672663345901278,0.036767710946967055,0.05816715032310371,-0.05030896030493318,-0.04645527905822362,0.06112369876516417,1.0
609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995055473678442,0.0,0.0,0.0,9.649976644289379e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06908452,0.11568297,-0.29095798,0.0057265689,0.0015048125,-0.0003587379,1056.5394,704.0056,-0.009080559171835801,-0.070571524549357,0.02667711878978092,0.0639197550967774,-0.04261510211247707,-0.053293951137808604,0.055903608977826494,0.03935474273161043,-0.0657164631162027,-0.02296876172172047,0.07144357738172996,0.005154761291027721,-0.07272888423818598,0.012979722208032982,0.06949247327616571,-0.03030722727202346,-0.06193555942242318,0.04575046405636162,0.05052797295667535,-0.058349291900646166,-0.03597894910957825,0.06732041342650934,1.0
612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7532662952288816,0.0,0.0,0.0,0.008174165295638145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052169042,0.15352698,-0.27419473,0.005274993,0.0014386451,-0.0012417953,1054.9426,702.82178,-0.009682451420747354,-0.0702614208499237,0.028362926959253937,0.06272054056521525,-0.045038500974374146,-0.05074610842926573,0.05853042051884395,0.03518456589945852,-0.06788497689796566,-0.017135917935404383,0.072440920856257,-0.002124023490099442,-0.07187620456714627,0.02123382322052622,0.06623074635605682,-0.03884265922519548,-0.05590360897782657,0.05370580869459114,0.04162479090869125,-0.06477263425774216,-0.02440362465301763,0.0712608508048473,1.0
615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16917460359785502,0.0,0.0,0.0,0.01118142973598469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04889532,0.12496354,-0.20804148,0.0058113939,0.00140535,-0.0011799699,1052.6201,700.22141,-0.010283671312770729,-0.06993180146045636,0.030031010057770178,0.061451646279546135,-0.04738372298918625,-0.04807143285267222,0.0609581318943536,0.030858078489695677,-0.06967183461943459,-0.011184149168805325,0.07283001412573387,-0.009381586729721555,-0.0701808421145973,0.02919924956270232,0.06193555942242304,-0.046688609864213,-0.04875163200646672,0.060455093373831016,0.03168032563680756,-0.06940098220890821,-0.012082879606621596,0.07281294517316735,1.0
618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10827251999647726,0.0,0.0,0.0,0.0037336429436682535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046098912,0.2165948,-0.35137748,0.0045742856,0.0015523312,-0.0012237719,1053.2994,700.20679,-0.010884177098733273,-0.06958275793546317,0.0316803256368077,0.060114481925353416,-0.04964669737172129,-0.045276609389103356,0.06317848487329557,0.026394501309194622,-0.07106699038961198,-0.005154761291027712,0.07260759016845308,-0.016545416668794506,-0.06766267345521053,0.03676771094696707,0.05667393427693175,-0.05370580869459115,-0.04062291807538929,0.06584675083904254,0.020943347276135473,-0.07210607389207446,0.000606942876890273,0.07192467731343298,1.0
621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1403942813757226,0.0,0.0,0.0,-0.00010507513671558816,9.649976644289379e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056885852,0.11292204,-0.32119836,0.0057802165,0.0013599142,-0.0010122751,1056.9082,703.06561,-0.011483927079050467,-0.06921438722466652,0.033309842976380906,0.058710533033255304,-0.051823496100432596,-0.04236862331263329,0.06518392658586862,0.021813664198382675,-0.07206260050464652,0.0009104011444484413,0.07177551656721216,-0.023543938056339635,-0.06435122181413372,0.043836313840101504,0.050527972956675715,-0.0597696960809251,-0.03168032563680779,0.06975970178168484,0.009682451420747723,-0.07281294517316735,0.013278225994888497,0.06862581796665944,1.0
624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09232501836064465,0.0,0.0,0.0,-0.0011123851062466365,0.008174165295638145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048472465,0.15010214,-0.21771541,0.0053097663,0.0016180146,-0.00098527082,1055.1337,702.7158,-0.012082879606621504,-0.06882679164607422,0.03491854372917645,0.05724135932854585,-0.05391034073559275,-0.039354742731610416,0.06696763521577029,0.017135917935404248,-0.07265306754591254,0.006969245305143133,0.07034077982815405,-0.030307227272023472,-0.06028531093416937,0.05030896030493321,0.043593576619630384,-0.0647726342577423,-0.022103019165652896,0.07210607389207446,-0.0018206600472728206,-0.07150200706974356,0.025543919238686,0.06302693005165663,1.0
627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04302660452825069,0.0,0.0,0.0,-0.0008966619422813998,0.01118142973598469,9.649976644289379e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045617607,0.18807718,-0.24033685,0.0049914247,0.0021700795,-0.00074809768,1055.0568,702.33882,-0.012680993089721275,-0.06842007885755996,0.03650542255695699,0.055708592998409155,-0.055903608977826494,-0.03624250042302782,0.0685235432056468,0.012382043825971092,-0.0728350718492516,0.012979722208033001,0.06831542671856752,-0.03676771094696708,-0.055512609902887484,0.05609765445560972,0.035978949109578454,-0.0686258179666592,-0.012082879606621577,0.07283317518921306,-0.01327822599488825,-0.06820958860545856,0.0370293610396613,0.05531566309358042,1.0
630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015347198635884768,0.0,0.0,0.0,-0.000443602244121239,0.0037336429436682535,0.008174165295638145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03407982,0.069370007,-0.16507022,0.0071987051,0.0018824854,-0.0010554136,1054.8607,702.01256,-0.013278225994888624,-0.06799436182696038,0.03806948775883568,0.05411393687863106,-0.05779984095561954,-0.03303967500538991,0.06984635789681662,0.007573161380554053,-0.07260759016845308,0.018900118543690683,0.06571646311620274,-0.042860841102727525,-0.05008907427615716,0.061123698765164186,0.02780290855076632,-0.07126085080484737,-0.0018206600472727404,0.07192467731343298,-0.02440362465301744,-0.06302693005165676,0.04738372298918629,0.045750464056361774,1.0
633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004347046444287368,0.0,0.0,0.0,-0.00016029265238832829,-0.00010507513671558816,0.01118142973598469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049202751,0.075007538,-0.068829904,0.0074105194,0.0018481332,-0.00032970999,1050.7553,697.91855,-0.01387453684981034,-0.06754975880069737,0.03960976189102728,0.052459162561824056,-0.059595745230887585,-0.029754271497133937,0.07093157953305694,0.002730634489071869,-0.07197190142804567,0.02468934617081333,0.06256571121941636,-0.048525740062997855,-0.04407829005041661,0.06531876396151973,0.019193033318064222,-0.07263095930364215,0.008478036361897588,0.06940098220890827,-0.03491854372917609,-0.05609765445561,0.05629072606307739,0.0346519153636172,1.0
